Film,Title,Published Date,Source,URL,Phase,Protest_Score,Institution_Score,Total_Score
Animal,"Box Office Showdown: Ranveer Singh's Dhurandhar Or Ranbir Kapoor's Animal, Which A-rated Movie Secured A Higher Opening Weekend? - Republic World",08-12-2025,Republic World,https://news.google.com/rss/articles/CBMi-gFBVV95cUxOcnJDZWZoTHZURXNPZXBuQndLVDhhdVlJenI4UW54U2JHTzFKLVVGLWphVENDLUsyVTNzaDJzbWRWRkJETUxLNDU5WmJCYUx5OFplbkxSSnhnS2RKTDloMmxRZDRncjZ6bzBCZFhnWllKWnNZWjdFTVJFYXp4QkczOFRoaGhTUGxrQ3dHR2hJRG12NzhwYTBzSU93RXdzRFRlMHBRMGFkYkJ1cGtWMHBUR2JZdGVqYjVrclpaZ0ZCRnNxdjNtU3hVc0dBb1JLMnl5TjFVb3dPc04xTE5oMFFxcjFLME0yUW1Xcmxrdy1qUkZ4eVN1aFRaN1lR0gH_AUFVX3lxTE1PMzJ6M09pYkppYXdFenNUV25DOTNpTmNnSm9YalcxUm54TjhxZ2h4cHoybDkwNnJKcTMxUlZqNlExcWZXMzdScDQ5Z2FoeWoySXFweFh3T1k4NnRHOWtWdWJWbUF3b3FINld2a0RJaDF4X3kxdktYdVZMbmo2MHVlMHVIbEZzcTE4cHViRFNfOC1jdlVyel9TaDN2TnN4RHZRdTYwejFSc2E1eDJNY2lXM1lGU09QX1pwNElnN1F3RDIyYnVGdG12MUlERWYxSmZjaWtWamxKT1lEa3NYSWhNdTNHb29JQ2djSzdEaTJYc0FhUDFZY0U1dkpsUUFKOA?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,Goat Review - IGN,13-02-2026,IGN,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5XdHNuYlVpSnQtUWRHUGo0UGQzb3ptZkg2VGdsNzZaUWF3ZVlRQWV2QWhIY0dLX0pzR09YaU9pT1NoeDZHRjduT2JPOXplbUdlMVZQbEtGckNxZw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,Rasika Dugal says she would never star in misogynistic films like Animal; internet asks ‘was Mirzapur empowerment?’ | Bollywood - Hindustan Times,03-12-2025,Hindustan Times,https://news.google.com/rss/articles/CBMilgJBVV95cUxNZWtZWVRHVW1qRFZ0UXdVdVY1U1A1STlWdUVzSXl3OTJKQTdmM1VJUl9zYkRiYTM0aWJDOTFrNlVOb2RUaEJvQmtpaHRHalBjYVRCTFltMnBBZHk3aE5fZGU0YzdsZjVhaXhFMDdUa284ZjdIel9HV1BuTGpQX1RTMVlTUnhid1pLMlZlRkxrQ2p3UlpucGZEOXJhVy1oUDBiMTZBOEpkS0FGS1VmTVlmdnU2VUtHV1c4dWRNNUU3cnEwaHh4UGZoRWlTQVROclFPbzg3clFINTJiNWQydU9VMXNqMllPQ09ON0dCWGl6aWkxdlZhMW44bC1MWE9GYUxOUVVpRG13VDY1ZW8xa0hYWmZmUVo2Z9IBmwJBVV95cUxQNzlWYTdjeTNSZUxfUF9SQVBkaVN5bjhQTmN5N0I1X194YjZoN09fYnVoNHc1R25WSDZwUzR4aU9LN1VkODJQQlh2RGpqMGtBMmZkQWUtRkxodVRkVkJZa3VIUzlyM0M3TlpqS3J5ai12Ni1jYjN1eS1SMEZzR1JIUjY2S05INEsxSGRVSGtlUnpHa1RrMm53bG5oVnhoUklJZDA1bFEyajR1SjNDS3MtaTZEUGNvcEZYZ2FxR3ZlWFV0anU1X2RsblN4RHlHNll5QTBvUEFHZEhXcUU0V0I4TWdETkowdGZmRngyTjA2R3dSck8xZGMzMUN5eG5uNUJtamdWZ1YwOGdUdERQUTZDM1lNdlpTclZack1n?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,Dhurandhar VS Animal: Did Ranveer Singh’s spy-action BEAT Ranbir Kapoor’s action-thriller at Box Office? - Bollywood Life,09-12-2025,Bollywood Life,https://news.google.com/rss/articles/CBMi3wFBVV95cUxOdU5NZjdNZkxaSzRYS3FiaENCS2J6NVNPOGl5VTk5ZzdTLXA4bkNqbzQ0WDRWRWpZR3l5WW9QU21WUU9WVkdoQU1LNkp5RXFKNGdjc2owZmFMRjZ2WlJ5aXlYb2dvdzdIR0I0S21ZOE1qV2s4WjhpLTFUQm1melpLYU84Z0gwbEhydjN2WlZXOEExY1Vvb29DcFh6Mm9VdFBJd2x2aHpfS0hQZllNM19ER0o2RENxaW9VdFE2TzZySWZvMGxvSWRiMXZWYmVkMnFNdjFqNXpZMmw3aTZBd204?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,"Ranbir Kapoor's Animal is ‘copied’ from Akshay Kumar's Jaanwar, says Suneel Darshan: ‘Had the producer acknowledged…’ | Bollywood - Hindustan Times",05-08-2025,Hindustan Times,https://news.google.com/rss/articles/CBMihAJBVV95cUxQZmRIWFpGbGJqV2R6UDJfaDFDM0haejFPbkRhZklBZXY3TS00ek5RLXlkMWNLX0hXRURydnVmd3BKUGsxN2djR1dkZ0c5MDNUc01HbUtMaVUxdkZFMjdjVlZIYWw4SnM4cHBFcFZrOS1sLVNZTUp3RjEySXBwMXViMzlwZEpndkF2Uzk1R09aMDRBZEY4TlVkdld5M1BFeTFOQllmaG9tSDlaVl96OFR4RkFVaHpCM0otbmdGUVd1WnRhM19ieE01U2pUQTB6TDY4aUJiV1VaZ2F2MkZOYXFHRl9NU3M1cnd2Qzc0RUZnLWQ0RTByc2lUalliMGVzU0lRVkhiTtIBigJBVV95cUxPcTZtbmQ4bzlvYjNTV0tDZjFCMVBWQnN6TEllMFRfS0txb3I3T1dmWTJMRDZDQmlWTEVhdXRlUVBpcmhRNXhHaFFBRnliVHgxTDM2SVhlZkJwT1EzV29qVk5LTXlLSkl4MjRxVklWUUhDMVlidF9oSDMzeGIwdmo2YTZMeUxHZUlOYmEyLTdsb1M3S0NvTlNIZlF4Zi0yeUQxRnpQTmpiYVRaUkRfQnItOXcyeE9FTFFkdE1nUXZFekplR1ZiM2k1UDlhVXgwMWpzZGJ1Smg2MnBLR3RJcVZDdUx0SDlpeW1tZ1RiN1pleEJjN0ZxR1FDVktmU3BhNll6bUgybXlLVDh4UQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,"‘Dhurandhar, Animal and KGF dwarf films that release after them’: Sanjay Gupta | Bollywood - Hindustan Times",20-12-2025,Hindustan Times,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPQ0g0VDVJVjNMOFF4bEZRb184YXlrMFlMS0dqTEZ3ZkR1VTRnaTNjak1PV0xHVkRaZTR6ZEcxd0R3ejZmY3h5eVQ0bWJrSnJNUHd3eHR5Tl9Mb0tXcUViV0VXemVSSU5NeHpxNmllSDgyNEktN3UtNmdFbkNWREt1NFNzTV9vRlIweDJlT1JQZ0phTzJ0T0RnbEFzSFo2dlFvSDZmc0Z5ZWc0am5wdDVhMWRpX2R3T0tMVEt6djRjeEpXdXFEc0o2QzRHSFNLcTlNNDhEamRfZUpGSmpIcGdxSl9OTmrSAeoBQVVfeXFMTllnd1hUX05sbE9lSjFJYnZTbnNfQWRHc2RqZ2U5Qk1FT2tuVFNrM0tySzJLWEpvSEZUOE1IMTIzNTJoYjY3S2o2b3Q0bkRTVWkzZFhWQWhVMThGQ2RGNjhKdDZmZm95T2h0dTBzZ2p5bmdoenRQb28zZ2REdFBtRFFPWk9fSXdFalZzVUFaa21nQUxZUkFwY0sxMzhVZ2Z6MnFGOFNOa2FQZ183a0oyN0xOQTA1RFJHdGZVNFJEdVMtLXh2cTh4aE5HRFU5M0FmVXJSWFNlRnU2SHNLZmw2eVVQMWxtOS11NWxn?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,SHOCKING Throwback amid Animal snub: Ranbir Kapoor wasn’t in the National Award race for Rockstar as the makers DID NOT submit the film - Bollywood Hungama,03-08-2025,Bollywood Hungama,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQOVQxNmhJdnpXcTZyd1dfbTJvdjhTdXFHTnNPc1owUUxtYkJNdnFCR0JQNU9ZeVd3am1PcFk4M2dVZlpodjhobUo0RzI4a05OTjh0U3U5b3NrRXVsTi1rZTI4MkRnWE1XSFExcWwydGxtMzBEQ3N4ZFZlY3Y1Z25iQXU5cWlOaDU0ZmFDVDROR3NjWTY5RzI1Zkxtam95Zlg2NTV1TDJQeG9wdGNpbzAyUG83TjRLYUxfLUtMVWFEbmpIc0xBN05qVk9lMGhweVRhNVl1UnNWVTR1N0ZPbDF6QnBXNHdpelVfZmpz0gHwAUFVX3lxTFBDWER3a1puRGZiR0JYWEZKNzBiSXZjQmlZZWdVOHdncFFEell6MWxYR3ZvdTFlNnlLOXpSMjNwZkEtMGI1WWtkQzBPX3FwOVd2OFZ4QThYRHRwODExOFV0clA0VEZQZWN4ZHU5eW1WR1FRVENuTUp2MmpUcEwxbFpxbW1DVzc5VjMxZWZaZHl6T05TaWNJY2drZnUyVFBMX1Fob0tObkNrMHgyN0FlcE43OTdiT0tqZWpfVjE0REdTVGt6T04taWF5WjY5SVloRUxCZDlCeTRjQVdLVE8wbjFvUEhuZUFrU2s3aXBKSC1kNw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
Animal,From ‘Dilwale Dulhania Le Jayenge‘ to ‘Animal’: Bollywood’s iconic Karwa Chauth scenes - Times of India,09-10-2025,Times of India,https://news.google.com/rss/articles/CBMihwJBVV95cUxNbldVTUpyWEdFN0hpNThkVWhqSFFvTVJFcW03Z25WRXg3VW1UZFp0ZHo2X1FxcXdJd1Y3RmxqOFFvUExRV3Q4Q1Iwd1JFNll3MmJYNWZ0akxrQktnc19TZVpxY0N0SjJySWRPRFBZdDY0WXd1cldfTTNCMW40R2NvZWdPMVZLN2prLWlzTUpzbU53S0JuTjZHa1VHYnV3UHdaSHE0OUJNV0taZGx0WmUzR2RmcnNIMmV0MXRuMmlwNGtaclNtX0dhWmw4em00UWMzZjFNODFQNEdVLTFjMGRIcTAtWGd3aHM4THFIaEZCY1FKdlh3REtmV2wyZ0xqdGR1MzhXRXJCQdIBjwJBVV95cUxQWjc5S1h0T1poMTVpa3VwaENPREgySjRjc2NrZXNJOEkzYVdDejhXSXJ5dUlkaHVNV1VCbFBpdHFuME1FaF9FbThuZXI5Q0RKdWxnVGlMRGxITHFKVENGcG9ObU1Qb21UWHBSbG9DUldydlJxT1dzcVliTE9NZFBkd29POWtQWkZuM2N6bjV3V0NDUnlaMVdZSVpkVFR2RHFtSXRxTDZuQ1ByakRXNm5VamtJQlkxX1hDYUVhQmhRUTVobW0yUmFIckUtRGJPSlU2WWFnN3VqaDVvWEZ2ME93WTYyczlPdVdmb3RPUUZac2hNNUtjRDRYM2REQlFIa0dKdW9LN0JRc01NYjlhcUJr?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,HUNGRY Hippos Are On The Rampage In First Look At New Animal Attack Movie - ComicBookMovie.com,11-02-2026,ComicBookMovie.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxPUnBFRDZIYlNLTjJ4aUZDQ0FsbHBrMFVYa1EyUGRsV2JvNWRjT3F6UXJaV0VWTEtvUV9USC1vTUVhSTNBdEh5aTVBaWxFTU1iMFlfdEZlTHlZU1kwb2NkT3FWNURPSmlLcEhhbUV2YlFZVVhIa1BfWUNwWVQwUnlLNFgtb2RWTTU0akxOQU1rNXJhUmMzTWpyc1hQUU5pMkVKUGZJTHl5S0luZEoybXY5eEo4NnZQdw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,Ranbir Kapoor Confirms Animal Park Delay — Sequel Won’t Start Before 2027! - Glamsham.com,27-01-2026,Glamsham.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOQkV2bVIybXdtX01TVjM0dzRCOUhTbWQ5ZU1CRzkwNXYzRkZLNmE5cWNPR3RiOHp6TWtXV1FZMjZvaFZNZ3JKZzZ0ZlBjbk5oMDJ3LUtFU3BLMS1Wbk1JRHg3dElTeFQzTlNlWWVLbU11dUNHaHlJQW16WHNqbjA0X2lrOXpaOG1JUzdwS0l6SmdqTGZZSk9lUjBtLUNxYnpod1JaNUsyYkJUOTg?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,Rashmika Mandanna Faces Backlash For ‘Animal’ Remark - Deccan Chronicle,12-07-2025,Deccan Chronicle,https://news.google.com/rss/articles/CBMipwFBVV95cUxQMzl3LW11OU1UVHg4TGNOcjV2TUxoOFdTZTgwVDM2Z0R2clNmcFVVRWpuMk4wc3hILTNGS2JKVFl5SkJESkx2bzJQdU9Ydml2UHFDN2dQZWY4bVE0LW1PYTM4aTh6aVQ1MGVESi1ybHR2eGJpMDZRMU5mdFc2aWV1TUpBVVF4Tm82cEdZSGNlRlk0eHVNRkRJUi1YN1NKRnhCZWZnOGhpc9IBrAFBVV95cUxOemJfaEVwMDlKVUNhSTFPTjhqR1FvM0xDMlVKa2dDRm10RVNPc0h1ZHI2T0NTNXlPbEF5Ynk1LXVJSF9FWThtclM5azJIV2NqVVcxYjdtQTdpZ2tmazBjQnYwREpGRjVCVkViX0tIa0ItRlBBalFmOFByeldmSnZzWXR0bEtXeTQxYVZwMXBubndkbFVxczBvSWVzc2xvLUVZX1QtTFlrY19DSnJB?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
Animal,‘He Was Very Excited’: Nagarjuna Recalls Ranbir Kapoor’s Obsession With Shooting Animal - iDiva,12-11-2025,iDiva,https://news.google.com/rss/articles/CBMivgFBVV95cUxNYnIwY0dwNXZUMTgwUnpZM3N6eHQxSUN4Qk5aRU5DNTJlZGpYSWx4RUJsUXp4LU90aDVkLThaSS1ZRG93WU5YQU5OQVhkSnltS3VmXzFwZ2RHcGpHSWNjTjJ5eXFEbHdxTTRCajl2Mk9maFF3blM1TDh4RjJrY2U4SVNoV0EtaWlOem41RGg0blJ4WTZHWW9XcjkwWVZQcGF2MTBIUTV1OFdiOWcwYTVIeWRUMDJEU1JEZEtjVHR30gHDAUFVX3lxTE85eGF0UVlSTW80akt4RllSSy1RTmlPLTUzcFJUX0QxR2k3NERSRWtIdnBISjJGQXlxbFBHdXpXMDBnWWw1UFMyU3JBWmdNY3FjS1pTclJwUl93WWhqeWxOT2xFaExmY3NyZDlaek84WFJaNlR1RmVkNnBSbGFTUTlvdWFZejJsZWdVRU9IZ3ljWHdvNmFfUEowQU8zVGxndFE1OXVrWTlPZ0hnTXdTRFRXaHZjMUdzYktPYUc3VTJoNnlYTQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,Emraan Hashmi explains the reason behind Ranbir Kapoor's Animal success | Filmfare.com - Filmfare,13-01-2026,Filmfare,https://news.google.com/rss/articles/CBMivgFBVV95cUxNaGdzVEZfZVVTQ0JRb2Q3TEdzREdBZzl1b0RtelAyYWNnazlsX0lzMTM5R1lBd2ptem40UU84bVl1YW9nWG1WZ3R1ejNucXpXYjBlVzBPQkZlYURZTEt5TGotNDdvU2MwbXI5c2VIUHJMcHR3ZFVCNWlQQjhFaUdac04tVmxuOFc1bzFSS19MMTBHVWYyVXZyVWhBdy1ON0dZWkJJdUMwbWNuYXJ3M1lBcmg5R1ZLWkstRDVtUmpR0gG8AUFVX3lxTE00OXpTZnBTenE5dlVtS3k2RXU3VUo5V01FLUtyRllTY29wOTlpYWw4d2otYXh1Q0V1UGlkSmdmemdjYkNfZm1OWndfVjZpV0tGckZKM2xVOEM0LVo5ZGFybmZPOE42dkg1Q3BJSnY5ZDNYZXhTdEN6eUlJN2M2d2hnWndBd21temFzdlEyU0xfUmhESkNYdzFfeEF0VnpuOExVVXg2clRYUWNzb05yYlltTWpTdEFORkVvdU90?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,"Ranbir Kapoor's hairstyle in Animal was inspired by Michael Jackson, says Aalim Hakim: ‘Uski entry moonwalk pe hai’ | Bollywood - Hindustan Times",19-06-2025,Hindustan Times,https://news.google.com/rss/articles/CBMiiwJBVV95cUxQT0d6aVh4dzIwLXppTWtOWXp4ZEZxVjE5dXoyamdpMU0wdkZ4SGUxSHhXUXA4cXk1S2haVU5jSS16Q290bFk4V1pOSVhtWnR2UWNxTzVwempaOWpZNDNNWm9PX1hWU2lHc1V6NE1EMHFZWC1lRjJ0ZV95ZmkxX2pZWk1hSmU0WFNpXzVEQ3NCSWtEVXg2dmZVQ2hIcUg1Y1pfNW1BVEktRE9fa0kyQnV0eXA5eWZXTnIxdC1LZnhQS2dNRzJEa3RobzczZi12LVk2eGx4bkRQN2pzdlhJa2pTWEYtcEgzOHJlYzJCZHAtNlR2ZDBENUtXRUlRNVpFbk5lYVI2MUl5RzlGQUXSAZACQVVfeXFMT1VGZ1ZmeHNhQkRaRk0xTkRrYmdRUTVVb3VCYlBqZ3NDUmF4dTl2ZjJMNVJJRkdqREYtS1l0YVBJbHFPWEEwZXo0MkRxS3pwVEo2MG53ZXNYY0k3d0tUUnVTYlhRUFV4U0tiNzBFYkZMREMxckdPcTYzUmhZelZaampFanZXRXZmVHR1SVduamZDMGpkQTA1MXZSTmNTRlpRd0dRZmgxWDM4OEdWOF90U3NpVktJYmM1QU5DN0traW1XNUY4dF80YUtXSmlvV2NwUWFPNUN5Rk9rbXRnQU1JMkpmNjcyZU9mWEZQQlFqeEtKRUY0TTd1V0p6ZjV5VDZXbWs4M0NYVjZrdzk3ZG1zcnY?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,From 'Dhadak 2' to Prabhas' 'Spirit' to 'Animal Park' with Ranbir Kapoor: Five upcoming films of Triptii Dimri - Firstpost,03-06-2025,Firstpost,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQbEJQUnRjcXZGQ19DbTZYS0hjN3gzTG41NmxTX0stOGV3eGlMU3c1VEYtVTdfN21KUkN6Wk5SNGdfT2JSY0xTTTdDbDVtaWNzUktqckMxSjZLdnhyRUp5d0dic2V4TzdjOTlPX2dzYjhxVFhzU2tUSExJUi1KMlhqN0tjZ1Zqbm1iZ3Z3bWFUa1dHN2lxWFJQZHVIeExIOVZ6TGZ3ZVBDUXVOX0lQSkNVckVuTEtCOGkxcGllTUw3NVhEdUJPM0s4WWh0a2FvdmJTTWhKaW9WcEphMUJ3cTZCWXJpWVBDRWtmRkdEd9IB8gFBVV95cUxQREE1d25tQ2tMQTVzSkdiZnVGSmNxV25XX0hFSWpzNFhCaXpwbnhtMjFHZ1FGUGtlSmxCYmpBcl96SUc0SlNyS3JDMHp4VllpdHoxVUhJUmtVN05kU01IWDBjZlNVYkdEV3NvMW1zdzQ1R3dndXNkU3NJRjFiZGdNenFUTmNGbzhkTWlwNHAtUk12N0Z3TS0xX3NVSmNCcVJxbndTVExVNkN6NzBUUWRmNEpmQmVpZ0VlLUpzMGd3MlVoSXBCc3hUZG00TVRKSWtoMUQ4VUhoczJlTnBCZ2R1TFdIWVB0bFowcnRoMzlBMHhSZw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,"Swanand Kirkire slams Bobby Deol starrer Animal, says Sandeep Reddy Vanga's film glorifies toxic masculin - Times of India",22-04-2025,Times of India,https://news.google.com/rss/articles/CBMi8wJBVV95cUxNSjdDUE5QbUx3QVgyTGk0cVZnZHZ2NlhaLXpMbVk3NlRLRGFzQzhPTTU3dnF2M0k0QmNBc0xXOVYxZEhNeXVrbGdmNFluMXp6WVZoT1haalUzeEYtalk3anZVQ2ltMmJrS29sUkhEb0hTMHBLa2VSVWx3ZERIenJhY1A2cG1JLUR5RlJsWkVnQkxqemxzaGxiNThsSEh0YUNBTHJ2aU5HSTE4LW9fX3VBblRNMkFGUE9PYWVkTEUySzRfeGE0SlV2eWxHc0JYZ1VUZVZVaUIwSTVwa3FGbk9EU1NsUU9OQzFMOWhwb3dLbHF4T3F0VFJmcVdWd0tpTE9GM19Eb19Hbm9JS3RpTDVxUnJNQ0FMUWRRWFhjc3JMdjFoaXV2Vk1rQTdybkVTdW9tNW5GbzVwRUt0NTlGTUJfMVM4N18yb0tRcS1CVHVONmRYV1ZwN0ZSRnpGODJyUk1ZR2Zya2NJYWlQeG1hY1RURHlNMNIB-AJBVV95cUxPWHNkeXdLb1duN19hMXpBWklWdG81d1VMSlJWdEYzcWViTDBOZVZXVndya2JoN2hqT2sxU0JUMl9jb05iOFcxNUc0X2ZyN1pNYVMybTdwMkFUVkc3bnF6Qlllc29rWWFMQ19MUWw5eW8xTjMxTjhrazRNeUdxaWFEWVdLV1B6NlFZUHlsZjZOQWNmV3c2aU9jSFU0SDlLcGI0cHJZYU54TTJubmtoMVZpY0xlQnctQ1p1VGc3VkxkVWgxZ0Vvb0FEX2JJQjZGTDkwS0J5YWVQWExqbEEtYmI2OFVhbkk2M2JXYjFNV3JyNlpoS3gyWWFFSmY1dTNEdXFxLWxFeFdEb2RkS0lkbDlVN2xkS1BBZGFBY2tkemxaZ1Z0YVN3am5fcjdIVFRLMldLYjFwa3hkQmdMc0NqemduSHMtSjI1cVZQUWRxT0J0cUFvZTF2c3BxQUxjY0RJNGhfcUlMeXRkb2o1VXJBXzlSVmpGbFJWRHND?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
Animal,Hero Vida VX2 Partially Revealed In A Teaser Inspired By Animal Movie: Watch Video - NDTV,11-06-2025,NDTV,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOWXlnTl9uNDRZYmlTRjZ2b3Z2MzdQX2VOX1MzdXlUQ1JaTk1lVHlzUTJlcV82UVRHdDJ1NnlGVkZpNk5oRGF6NWdfQ2dDQXExbEsweFI1RE5OWHdaSkdOaGQweFdxRFlvMDRwVXBxc2VjRjVtNDNYdm5MNmRURy05YkN4Sm16c3VwQ3FqOTg5UlNTY21MVFBTa25Ya25vRmhrR3AycEs2R1BPWWs4WTIwQTBlNmpWclNJdGpfVldHUlp4dzJjMG5ISFpUdzNyT0lL0gHYAUFVX3lxTE5fOWpJM1RNTVRnZFRRSWd1YlhJdXQ2eUV0dmRyWVRZRXAxVWZuLVBvaFVjYm5Mbm5jNTBJNmg2V1hQcmdyMTJ3RzZ2MHFyQkVvUi1mMmx3R2U1dGUwYzU1b0RVWDc5bndvMGdsMmtjVndPeUFlandpZEZNVjhweWlwZy1sVTA0TUN1NUdpYXc0MXdQaDV3Y1p5Wk5Ea3AzaVM0OThfZURqSGJsN3VlODVJT1J0MHdsUzYteV90aXRjR3N0dVZoUTJ4bjNQSl9nalZ3M19BSkZ2aw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,2 Years of Animal: Anil Kapoor reflects on a film that shook the landscape - UrbanAsian.com,01-12-2025,UrbanAsian.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxOcjJlc0w5WUxyRnRvQmpwalpPUGZHNjdZMXIwUkE5cGFERGRzTDdUV2NIUUpvOW9SQzdkVmpwenIxUHVvbTAzQzctcDcwZGliSTRNZlpqdndlcnhvVkVMZllLckNpSElmQkpSbTdyakowTkpVUGFlYkM5OWkzUTFBSFJmZE1yVGt4b21XU2dsMDBsWE1NQ1hLWktVWGNYWHVSeWprcEJKRFhVTVI5N2V0M05QdWw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
Animal,Ranbir Kapoor shares 'Animal Park' update on his birthday: Film shooting to begin from 2027; Daughter Raha'... - Bhaskar English,28-09-2025,Bhaskar English,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNd0ZacHEySFk5dGJkN0d2VUVoSDhSRElYS3JNTlJNSUQyMGFjQVo1S284TTZsdzM3RlJRbkZubFpzR1FvbWZGbjBKYWVsSUlYcExJNEtWQ3EtT2EyN2lGclU3VmhhOGhidFU1aEwzWU80UzBJd1NsOHFoUzBmNUVmV0xOX0o0M1ZYWUM0UG9tOU9QSFc2bHRseVpRekN6Y3k5eXRVZEpUQ3BXWjVoWGNEYWZiS3BZZkdNQVE00gHAAUFVX3lxTE1pUjE1c1dvZGxOMnlDOGI5ZUJUM29CS0sta1NhX2cxMVBZdGlaSHJ0cmNBQjZrNDVqX2JmUk96ZV9TYVE3c1NrVGlHdGd5b3JkTG5VTl9ORGRlQ0NoRWppYkxDdzlXTXVYbF9xalNYTlVwdDhwZlV1U0pnZjg0S0Fza1VWa0IwVWxfalVnNVA3eGxsMDduVXNCM1BJX0FSM3FIQUdjM3BWRjhILWJXVFdkRmMzbHM3RVRpTmFGUnRVNg?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,"Dhurandhar: Netizens call Ranveer Singh's film 'Animal 240p wala', internet say he is 'copying Ranbir Kapoor' - DNA India",06-07-2025,DNA India,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNcGNqVnJvZGJhUkxxMVB6Q2Z3R2JpWkdNTmRiMUtUVF9FYnNxSDVqc2I3MXlUOXNOT3V2dnUyLTJUQmw3WDNUU2h0ZVRiVlQwRkdaSFFwdzdpOFJyMXhzSHlGcjJ6ak9zQXhtVUV2cTJYc1lrLWNuNEhDMFFCcC1JRjRxUFBWVVZTWFVnVkJhZVNqVDZGN3JpTGQtSWpCamVLMk5qX3FWeVRqdTZTZnA0aHRUMFA5b1pDQXpPQlBXMVpSd0RqamQ4R3RPSTdYejRxdGotaUFsMHdMZDJPOVpJbDZIenlWdnNO?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,Movie Review | Animal Short Film Review - UK Film Review,18-09-2025,UK Film Review,https://news.google.com/rss/articles/CBMibEFVX3lxTFBma3pSdlV4ZWlxaTlkZlkwRElfLUpla1lrdDU5b052VG1VaUppdGJ6WVR1V01lWjJpVW5OdXF3TXl5a0ZFSXIxY1hEQzZTRVpNcm1xOVlaNWtYSjhvck9OT1R1Z0VIUjJaeVJVZw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Animal,When Sandeep Reddy Vanga wished he had made 'Animal' even more brutal after seeing Ranbir Kapoor in actio - Times of India,21-04-2025,Times of India,https://news.google.com/rss/articles/CBMiqAJBVV95cUxNQnUxUWhCUjlWVEFDcEF4TWFfZ2pYck5oRm0zTlZRZDc3Tk5oblBqQ2ZocV9Ia1QzeUcxcFQ4dzM2WnVUTzViTnRFcWtZYTZaVU9mb3VSRjhodHVObGQzdl8yNmRDWHRlb0tyOThPOFcwc08zcDJQbTZCZlE1R3YzUUFaRHZjR05oc1YzZnIwUmRpUDhJQmUxMks2d0l4NWJwTmVqTnh6a1dJSFhOVFk4TlVaeEFpVUxjRGdjZ0lGSl9WQlE5bjRIRFYtLWNseThFbkpwY2FKXzIwVW9nNXVadG5CZERoV3JQVGZWUzlZUVJlZElfYklnMWFoa1dxNy1ZRDlZZGNIaWd1ZHg0bFhGNWwwNkxHY2VGaG94R3IzcTctRUgwSXA1MNIBrgJBVV95cUxQMXpIV3d6d2Y1UHhVT19kNFo5c1FDSTF5bUxQWW1neTNJN2dZUWttd21BWlFPTWp2TEVxRGdOcDlnS0V4SzJ1VHJXOWphNTBjUDQzbzN3MkVMQm9laXRwUTNPRzVTZDF3Y3BIellBZnI3dGRYQW5FRFlJYXBCbktZaVBGd1g2S3JTLW9nQ0hwYTFJX2w5MnE0dUpJalVGWUdfUzRoNHNWWnlZeHJzMlByaXBSZEp4ZWJXYUIzZlFaLUQ2WUVKVG1kUVc5WTB3X1g3XzZweHB3b216bVNvRVF2NVVxaXZDRW9NaUdKaDJ5bFlKbllQV2JsR1NDY3MwcGpfSEJfbXpHQ0taMFRJSWdHdFhlLW1xM0NLb25Sb3pOMU4zNlZqdHhzZVF5cXd4QQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
