Film,Title,Published Date,Source,URL,Phase,Protest_Score,Institution_Score,Total_Score
Veere Di Wedding,'Veere Di Wedding' Trailer: Here's how Twitteratis reacted to the Kareena Kapoor Khan starrer - Times of India,25-04-2018,Times of India,https://news.google.com/rss/articles/CBMikwJBVV95cUxNdzNla08wYVFDa0NSTHBYdWJlNjdCMzBNNjhiS0J4d1hDX2FQdmRWeW9XSGk3dl80OVNxWkxiQmRkdFBZNm8wZlc5WFpCQzd0MVVDRVNPTVpLa1RQNHpqRjlQT1FXcDBzaUI5d1ZNNFh5blI1dmJBYmpyZTBZLTA5aWVwRDdFblNySXZfZXdWUEtRUERpTkp4b0FiOWVEQnA4OWktOG1qeGFFQzUzaVlOTEwyNTNMMEtQMVpMNjJIYnl4QnpVUGZBRWozY1Q3YnR2TmdCVkxwX18teUN5X2xsMjY1akVCYjZEbkpULWdDdjZqQXJMamlQQktnaGZmZzFMekRRc3dESkt3eXBDX2JpcmlBNNIBmAJBVV95cUxQemJhRWhHRFJEdF95cUF2czdiVVAxakdsRE9CLWp4Q1NJT1ZDbW5xRGlVenBod3ItUlV1OWFwODRiZ3c0bHVQd0szeUdzUGV2R0ZDczI1d05ESld4bDlraEluMHBXMkdYSzItWnhfQWxPbnJNUDFpVzdtY0NJbjU3ZUF1Y3BNQjlxdzVHRjRrMk5VTjlxUHhUU1E4SzZhazd2S2VKMlkxd2d1LXhCdy1JZ0VYT2ItUkgwd1g2ajNYdFl0YkpOYkZwYzYxTFFZbjhSNDAzbzA5aUI1bnRRM0tTbUVIMG1QSDM5RnplbWIyZTFRUmE3S3JfZmdvYXhmNXNKeXFkOUloMEJkN0dUT0dSeHJZYmVHMm9u?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Veere Di Wedding,'Veere Di Wedding' box-office collection Day 4: Kareena Kapoor Khan and Sonam K Ahuja starrer rakes in Rs - Times of India,05-06-2018,Times of India,https://news.google.com/rss/articles/CBMiuwJBVV95cUxQcEo0dGxjU05wVklMX25ucUptdE5XdkNLSFVTd2ZFU3BEVUE4eDJqX3E3OC1NZ3NEZ0pfWjg4dXVNMVlQeXctQlNTOFNfZ29uMGRnNlU1VDRNNzRNdHROLUdWUDRUWDRKSUxHU25LQTFSZTl0Snh1cmprM3g2UTVIbmZldVM5TjdPaU9CM2hPOHpkSlBrQklPaXFDRkhBdzVST09kVkdZQVBDdlpJRi1GTHhyeHJPSThYSFExZm9VUkotWkdBbXBfa2MyNEhlXzlvRFZXbXZXUTN5Q2lHU1ZFM3N3VUhGbTE5dDZ2N21tMlBkRy16VC1rYm45OWd4RnVnRFhUaWdiaWVSVEpzd2hfSS11ay1mMnJXaUZBYUZ4QzNjRHJJR3JDUjIxVlZwLUFnQWlweGw5WUlXZFHSAcACQVVfeXFMTnd2Vms2NFdEU3lMSFBXR0ZSQ29yZXBfcExWVlowRzE1WHRXTEFBSElWaDV5TFJmaWpIN25QaUhPeTd5dGl0NWxJTENhMHltM1BYcFpBY2UzeDRjOW9vUUMxaDdudzg5MTVCb2IxMW9SS1JpY3JVa0JVcmNlU3hzMXA1aVQxSTZNZnBoc3haNmtHM0Zjc19ScHcxWUNqam9fSTBDa1NzVHpFNEVpR2hZOTc3VjB1X1VPSzNGWXoyb1E0dzV6UDJoY3lfQi13YnZlVnN2dmlzd0QxY3d5dHNKVXQ0alVUQ2VSVGh4eTR1VGpKM3I2SFV4anFlZHVxdkQtME9YbVVhTS02UUxiYjNwSDR1RE1LMGYtUmstTXBjSzZjaGluUXFaVml0ZGQ5djVtOVZuUkp2ajB6bFVUc2NFWGo?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,"Kareena Kapoor, Saif Ali Khan, Janhvi Arrive For Sonam Kapoor’s Birthday Bash | WATCH - News18",09-06-2025,News18,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNdVBZNjIwTVF3Nk83X3FZdlhxYnF5cjBSUnhCc2Vab0xmaVBOY1RlMDBtUmY1SWhOVllGeEFSRVFEZVZCaDZJWXVrTzVOUUY4dGF3Y0NSNjFQX2FONFV5ZmlraFBVOFBpYU9YUWt5d0VxQ3BZQjE0RUp4bTd0NnRtVkZSUW8yZ0x2NTJkZ2xtdEl2VE9EWkN0TGhfUGY3NkhrdjEyMWJZbnRfWVQ4TmVLLTNfTzlid0pFRnVMSjJ4RF9CZ29tRGxQcDNvS3Ruel9rb0V6UkxR0gHbAUFVX3lxTE1WWTFBbWdzMnBBRzVyblBST1c3OE1BYzJNakdtT2pZTmpEUFdVbkpjMlFZblFUZnJuWTNjTlRrTkhHcUd2UlE2MVc0UXNtWjdtQkkwTkc3WTM0dUdlOWtQZVE5VDM1dXJCR01VUWFHdmdrb2l3M0FKYlZMdHV2eWtUd0ltMFI1V1NhWnplWnhzamdNLWh3aThYSHNzV2RJNXYxQ29HUEtrZzNrTFJibndxdzZTU1A3SHEyaUwzajJyeU10TDVnQWVwbmVrQldaTy1sRU02ZWFpVkhDUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,'Veere Di Wedding' box-office collection Day 2: The Sonam K Ahuja -Kareena Kapoor Khan’s not-a-chic-flick - Times of India,04-06-2018,Times of India,https://news.google.com/rss/articles/CBMi1gJBVV95cUxOQ0dNLW1zcjhGbE1HeDJ1dThaYlYyM0RFRkJGbngwN09aa29nd1p5Q1Boc2ttcWhIelRNc3ZIQmpCajViQlRoY3NIYWZTNXVlelVUZW4xY204V1FqQ01IOU1aWW00SC1pdjBFcElqV1NtcHFXQVp6NUp5Ymg3M1dtTXF5dlhSQk9RX2o5LUJaeWNmTVV6a19fNWkxOFFmLTF4ckpyWHhFSFNiRWRjSXVTMFBjT0dRaEpuNTV3aHdaSE1xYlVaUGhFZnY0cjF3Y09LeHhPQXlYVHMtOVhNTFZsdmlBa0dHaHdwSXlfcWt3SzZNZjdZQkFKbVMyenBLS2VscUZHRjZZNGpNYWo4UHhWdGxENVlQQ2dia0JkR1JuTWtBWmdZWVprSUJMQTBVX3JEOS1wbUotX2xYbjA5Nk1rM2hocXE4Wk1HNTlOX2dOa1k4QVhzMGfSAdsCQVVfeXFMTWRKbk1BNG5tYkNSOGViTW9jRHZNOUFfOXd2SmxibG13dXVUSXY3ZzBleFcwOHZoUE01ZUd4WkhBTTdXLURGMW5OODZXT3JScUVhYTEzU2I4VVMwM2ZGWnBrZzVzX2NTdlE4U0lIeTFsX3F3TUg1dFgzSnNCcnpqWl9SNEdaTkRmQURVbVowX1VUZjBDbWJwWmdfVDNVRTZWVVl1dXdCSzJmMFFWbjdkNE81MnY5UW9KZVJNQTJTeG5vTUpEYzdtWGNaVGxBc214QlRCXzZGTnJGajFLemZaLTVCbFk0OWVjdjJGMzhTTGFLeGc3YUkwSVFDdUlyTGdWSHlPSDU4amlHOTY4ZUtNV3Z3T0pPOXJLMk1WU1lCVTVyQUcwRUtqLVd3R2pyZXczTXVMRFRTTkxoeno1MTllSDdWS29UeEV3cTRmY3lRYnRmV095ZUZxSEZBSTA?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,Watch: Kareena Kapoor Khan's badass walk and talk on the sets of 'Veere Di Wedding' - Times of India,01-05-2018,Times of India,https://news.google.com/rss/articles/CBMihgJBVV95cUxNU2Z0aEFneXBqV0J0VUJqNFpWbHRZX044SkQ5QXk2b2x5RFRhNU9YVnRsRHE0M0pycm9NSDJmODd1cUNUaTdvVGZFZ2tVWGJhSDNSYzVpT215TWRmZERfY2ZFdUNIWS1wSHZfYm5ZVjRrcTR2aHlqV3NYQUotdmRVMFJnd3ZDT0xmYkRKYkx6OUllUWRMTWoyUEg1TTNKMnNiVHhyTTVGS1RaRFZrdEZndnVSLWdlT2lJcGFPanVpV1cwSW1zNTdwa1dKV1E0Tk9NYlh4OTRHX1hEalJDa3RpSmxsZW9mVzd4cjRYV0d4SFdmQ25RTlZWVWJabGN1dmtyZk9FYkZB0gGLAkFVX3lxTE4wcGREOV9hVEs0NDBJODdURkxUR0owdVpLY3pPSkJtamc4d0xWVzlVU0d2dVI4bElSTlJ2VDdlM01ZQ21sQzZWUjNVV242UFhvdFRRTGc1Mk9QdC1jYlA5cEo1TGNTTnB6WkFjbVJ2aUl6V0lFTzYxbTdmYUxxcXhxSzhiWHBwa0FYaDU5eFplT2NsMXc2Y2VGZmhrX0FpTWY2azF2M25TX2cwX1hnemV5SUJ4bmdGOENiSGo2ZVJCMFNma3poNTB1ZGpudHdFM3VVdXA1Y0VpbmlMR3lENmFibm1ZeHRRWW9TaEk2QnlSUkJiMEQ1ZGhBVllvRG8tWW5mMjY2cGNXVll1NA?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Veere Di Wedding,Here's how B-Town reacted to the trailer of 'Veere Di Wedding' - Times of India,27-04-2018,Times of India,https://news.google.com/rss/articles/CBMi6wFBVV95cUxOUWhJenZXNnNoZW9iWnRsNjZjYlptQzlkdjFJSk5MVEZHVUFqRC0wajkwNVVpOWgwTktRZFRoLU52QW5vMDdZWlR1Sm92VzVINm1XbXRnTVRVYmhKVExmX05RU0RoYnhNYTJtMUdyWk5YcmQtemlNcHNLV3VYVGNXRjdYcmFLd1l4QXZIM21IUlNrQkRzVEtmdVZDeGMxUEcweldmZHZ4MHFxTWZnMkNhcEFXaE5femxpLXI1djJnbTUzcUVCNnZZUHBsNHkxYUZXOHlxQlZ3LVZWOHc4UnJTSDl1RzVxbUFKa0ZR0gHwAUFVX3lxTE5rbFpkY0ZwTUIxNEhHaVBuTkxnVjdGS2toRkEybmozT053bzJndEU0N1dsVjF6aE56SnQ5R2N6Um9LdF9MTWJoSjVmU0wyVm4xbVZLQ3QwY0t1LWVBREZOSENqLUNfLXg1ekNlS0JYamZNbk8tVFZ2UlFMTi14SWMwdHR5QWRLUW4xdEI3eE5CUjdiTWcwMVhtMHB0OWJtd2FuU1JNaU5ROW5IbG5kdEtzUVZ3NVVmdE15Uzd6SzAzTWFabUtFdTVtdUF3dE11TzFHM250Y2d5SjV1QnB0Z004c0ZVRVNMNjFqOUU1SFJodQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Veere Di Wedding,"'Veere Di Wedding' trailer launch: Kareena Kapoor Khan, Sonam Kapoor, Swara Bhasker and Shikha Talsania t - Times of India",25-04-2018,Times of India,https://news.google.com/rss/articles/CBMiyAJBVV95cUxPZUt2eUJDcHJMTzNuNnYzT09CY0JxUHFwWXg3WXpGZ3BxTW8zel84SFd5TjRycDAwZ3c4MjhVcXRpTXVqQlMxc2tqUERPaFhwTWFva2pPVDN4bGM4aVNUUmZvTG55LTJac20tM1ZsQmtYbnRJU0hfcU0waVVZLVlPemIzN1JMQzhLWW1aMlZjNHNpR3lyOUtpRTRyT0Jlazk5Z3pKdHBwVUR0ajQxLXdzU1BXd196ZFpxNzQyRkRMdTVSbWliVzR4Y21IR181LVpTVFJwNWh5c29XcUNqSmtxbHlMSHpLRzdmSzhCMjdjNUQtQm56ZGRuSFlqN043WnVFZXJ6VWprcVdkZnRnRjhPRlk5UFJyUEZpSUI2TXFLRUtBU0NWTkJvWG5qTDVRcUZWaGEyVWdHZWVJTmhQdUZ0NTBmbjNIR2tR0gHOAkFVX3lxTFBEUWRhaHpSUXJFXy0xa3NrcEE5cDctUGlBSi1OcXBteEszMDhLT011NWhaOVhDS1dzVUlHenZqX1RUcW9KeEd6TC1lOGFpZFlCeHZNTkc0elp4cTEyc0FKbVR1OVdnamo0aXlLbVNVRVdXVUJsdXNqOG5mU25hc1NYb0lLczhxUmd2LWlydkYzRkR2Sm54dWpzcXNvUkVDRUM3SEpvMGJhR1BRQ1ZkamZmUjNXMGw0dHN5REJjUmppcmJlR0JPNUVMbzhybmx0MG1SOXlIcUxOdUFXTVVyMHllanA2Y0ZmSWktaTUxeE1RMURPSl9IRWVlZ1I0YTJUd2JDTVRBWmlTQks5VVlldDdKdWdTMEhGemYwZkI5LWJvN1pnTWIyb1NlTi1rSTZPcDhUdHNDaEZKWUFWbkJOTlZDRldxbFoxLVJMbmRaT0E?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Veere Di Wedding,‘Veere Di Wedding’ box-office collection Day 10: Kareena Kapoor Khan's comeback film rakes in Rs 4.50 cro - Times of India,11-06-2018,Times of India,https://news.google.com/rss/articles/CBMirgJBVV95cUxOM1ZfeTRzcDJFVHBYVHc2RVpMMXhka0lFbVJhcDQwRGtSMEZhRGZjeXU2QXlTOWZWYkNJQVQxVFFleTRRWlZoNXBZcEVmcUpZa1ZheUNxM0tiaVBRZ0tNSzYyeTJpTkdSRzV5NDhvSmZsd3k1SDNPay1FQWZjZlJKNzdEamZYV2FJSzRZSHJoM21tc0xEU09oclN3eHRzQWRzTFF1cnN5WUlPRW80T1B3YXRJUDVUM2R5RUhucWJkRzhELXVkVEpkaDRTRXQxeGRyZmtGdG4taENCZEZ3aV9IbTJfWVlBM1JIeUV0blEwUi1Nb1Q4NGVLeVBaZHdQY1hZYU1mcmtGU3IzZHU1OC02WU1TeTl1UUhKdlRwbWtVeE5falBnVnp4dnZMOHU5d9IBswJBVV95cUxNSUhYeThsYlN4WDhaYnBtVXVyczM3S01OQVdscXZ5UG95MG1tYW5yc2JXX3NJZVdsaHlPYlZmRFJDUV9zaGI0eWZzSHFXSG5tOVZlcklXZHM4V0Rqa3N0TEFTbmpWMVhxd3o2alYyVHMyckVtd0FLUjA5SUdlUnp6ZGR4OE5nNFJwaEh1c0NoMGE0a1k0RzRwR2xndkFwMDVkeXU2LUloS3dpZVF2WE5QR1pmQ3ZFbndIaW1TNDluS1daTVRWSFRENndJcklPbmlyYlNLdTZROWRRdC0tbTJQck5MTUZrS3lCbGlCQk9LekcyM0VBS2lXRER5dlZ6NC1aWlRJUWtDZDRLdXp1WG5XRWpKTDUtdnVlTXAxcFgtZnBKNFMyc0I0WHYwMGw1NHhKMFdN?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,"Exclusive: Kareena Kapoor Khan talks about Veere Di Wedding, Box Office numbers and Taimur Ali Khan - Times of India",01-06-2018,Times of India,https://news.google.com/rss/articles/CBMingJBVV95cUxPY1VwYlp0dnNtVGdhR3FrcHRqTHBRTF9lOEk1dV9wV21BdkxNa2laYUtNN3N5dmRXcFNTN1liSjJ1X3p1NXNuVWVlQTZLZndkTTdIaFNuZ0U2bVl6dDBrZWFkdk91eGtFMkkyaGwyRlZsajhfcWpDNkNHM1Y0Rk5IbVVRTVVlMzczTEU2NXJxM0h4cVlMTmhUNDlYaUJHU1RkdjE3WXRuRVAwMjk4cGpXcWNYMTFZeWxqMzdYNGllWVhReHBkZjFCZF9WbC1zTXlEQ1lweXdydF9jMjg2c3U2TTN4WDBVTjQ4dFJjWnRka0xic29KemxJOEhhc1YwalVKOURIbVUwbHA1ZmxEcmpLTDI1MTVPYXcteFA3RmhB0gGjAkFVX3lxTE1wMUJzTkhWenpaaUx2U0VHcktsRnpHQm5OWkQ0S244V1VRbVFOalRyRWNYb3kxWFd2eTdkLXVsdW1ueEl0YXhHd0cwNEdNSlBmSXlOdVJpVmMxMzVFUnVDdTYxaHVGTTBVUFQ4ZXlYMHQtclpYcy04Z0pEd1lzNU1mdjZCOHBpenMyLXpicUVOUkRmTFlQQ0xEMWJQVHNSbHppUUZEaVNhT2ZFWnZ2YldzSVFGUkYtaXRWd2tUMVFzaC1RUTdoZTVlRzN3N0JwS2t5SnU2MHg0WFJmbjdYS2xvZWllRUtGN3loNEM1ckRnMTMxRjA1YU1sdDU1TDlmZUtSNDJoV3BTQ0ZJSzl6dW5GMUVRcXBFSVpsWk56SjhjeGgwRQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,"Veere Di Wedding actor Sumeet Vyas on working with Kareena Kapoor; 'She was a big star, but...' - Times of India",20-10-2024,Times of India,https://news.google.com/rss/articles/CBMilAJBVV95cUxNcDdOVldNUGUtNEx4MEc5MmJobmRIRlc1MXlkaGR1N0p0Z1pMNWo4SHdBMWNBV0hVdDNPU3dzSldOU1gwcERkN3ZNS2g5LXdYdFFuUWhFNHF1b0pXZFhLU293WjZWX3Q4MlhNdUpTcWk3S1BGOTdfdEs5ZGVGeDRHNnBpdDV3ZnllRVRsWFlZWUZYQzFEbFlpcVg0d21yc1RKOGxqUUIzYlpOUk9nRWVJUUtHQ1BHVHJGY3NhZEZrT0lMcl9ST3hHVkk1N19aYS1mcnJwSjAwS1JVUHoyWnVpZHd6emFqYmFfaEh6RUxzcENLNGcxWDFlUDBQTHFjeWVXNGRwUWtvd2cwckVQa2ZDRjd0Zm_SAZoCQVVfeXFMT1FiSE9KVXpqVzRfMFF6a0kyb1piMkJtaWl4LUVXUnFFdHR3QWlmaUFYNzJfMFdsSkphTWdnMTF4alJnNElNRUNvNnJqcmdSQm5zcTZHdUYwQ0NuUXVNaFpWM2ZaMi1JYkNtTXZqVDFERkZQT1Q2R2d2ajBpZEZ3S1JRNnc2NGtGaHVRVF9LczVtUG1ENm5GOGNYUWE1cGNmRFpfMk13dGtXVHFTS21nZWFXWER2S2xmYXZJQ2FYTEJZZU9jUTdwcV9HRjRJeE1XSGVDcHVTNzNuSU5kU1VGUG4taFAxZWtMQVo1cWxHRnZaa0dkQ3lHc0NxOFZzYkQ4TkYtdXRzMVhNLVZEN2VRUDhTaGp4NXhQWUxB?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,Here's a glimpse of Kareena Kapoor Khan as a bride from 'Veere Di Wedding' - Times of India,01-06-2018,Times of India,https://news.google.com/rss/articles/CBMi-wFBVV95cUxNRWs3MVpGVWkwWkJETFZ0cEdhSGtPWE5HMlRnVkZudXFyMXBGcS1lWlJrYzBCWnRLcy1SNVBzYWFHcVU1NjZ1Rk5YZ3M1aHUxZEpvRzhzamlXVF9tNHRYdDJYckg1SjVyVnhKM2Q3aXVhQ3JZS2dxalRjQU13cl9UU3V3aFkyb3hfdHZ6VEdES1FwMmpoY1MwUnlEUDUxbks2WXgwRmRuWjZlY1ZCYjFCQ1NCaXMtaW9Tai0zS09YZk5rRVE0c0FocHZtSzd3MnFLQzFNUVBzbTJLcXBkVkxLZG5sUTZWVU5VT241U2dCRmdlTjhmRW1sNXh6TdIBgAJBVV95cUxNWWYzS0tMMlA3aWRSaWJfSkJfOWZxWl9nYW1JUkhuMGs2LVRfSnFTUEpnYjl0Qy1KNEh4cl9TMW1QU21vNmIwb2hGekZoTkFGMGRtM2M3ZlFMM3pBWU9fMzlIUFp6TE42d1dleG55SFlqeE5DZVVPbGtlUTdwNWJXZXoweTl2ZlZ4QWpSZjVpeHhhcVNtZ3p4aHFwVGFBTVFNNWIwblowTThZSDdMcGk0ejVrVVpUcW53RzNNdVVVd3dVNExPUExMYWx1WDEteThpaHNyaURkMEphSjI0aVRnWU1iSk5yUngyZmZHc1FLcEpxaXBmS0tSMnhaWm5BS05r?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,"'Veere Di Wedding' box-office collection Week 2: Sonam K Ahuja, Kareena Kapoor Khan, Swara Bhasker and Sh - Times of India",15-06-2018,Times of India,https://news.google.com/rss/articles/CBMi4wJBVV95cUxObFpYLW53eHBISWVMV1EyXzc0Z2loMmhVT2lRMjBWYS01R3hRMXpYclIxX2s5ZzJ1d2xIRmhpNE0yVWN4TDROdlZVb0hCNjRsMEdJNUUtUlpYRmlhbUxkekZ5Z0JkVEVKREpGNkVBcW9MMVVkMlFfZDdMYjhITGJEX3hhVndISTJtUjZzOUJOLUswUWVoemFZWmptdjliQ005MnB4aER5RXdLZUVRbE1rVndMdUZESkY5WEp5cHdhd1k4UU1mWEVYbzJBX2ZNQ28tZ1NiMWxQbnhseVRqalJYYk53SjY5SHE2el94eFU3RFprZ0NVTFZlSmQxMmI5Q0txXzdieVU5eG40MWZaV281eVNzbDh2TDAyQWNrdW1NTEYwVHFjQnN3LXlidnhMMnlHd2RfWGRqNmUwZGE0M21TbzlUc0kwMXJ6ZE5JQTFrd2k4WlhqRzZpUXp1QThjcWtRODlZ0gHoAkFVX3lxTFBuRXphTkpsY19hNXBsMXV6cnpmLVlScXI5VFVsUE9LcnkzOHZwbjdacnl5bTVJQlRpdzhmd1hEUEVYZ1lZMFNWSUJScXdtamNRbXBiM1lYRm1QZC1KZDI0Q18tTXAxVnZ6ZC04YzZ0ZDl1eWVEUUNHZXlxX0k4X1BUbWpabUplNW9KRkM4LTVtR1BjdTFBWWtFVlRTVVVyTDhhTWpkYkhZdWFBU2o2SXU2Zmo3Q1JlbktmYW1mQ2YzNTdoUFp1LUtjTWNJa005ZmhNWDJEX3V2cEdVM2xvZTAxWTNmS2ZMMi1zUENBT1BTZTZwTUlhbXo4LThLd3ltVFRiQ0hEWEVCU0I5RWMzVDFWWUhWOTlFeEFZMTJuNkdOSzRTTVE5clI4MmlkTFhKUExmX01aZVlVNTRYbE5ZNTJ1a210LUNoc2s5QUNFVk8zWkZOR3pDWi11ZnpvQlQ4U0RLSlRIT1J4dg?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,'Veere Di Wedding' box-office collection Day 1: Kareena Kapoor Khan-Sonam Kapoor Ahuja starrer opens to R - Times of India,04-06-2018,Times of India,https://news.google.com/rss/articles/CBMiugJBVV95cUxOVjZmVy16N3JybDZObnlIRFJDVWlkRm9DcVV5ZjZVRjVuc29XdTFVa3dtQUxhYzZKRnE1VUczQVFhLVh0emFMZjU5UHRMVXhDZUpHUDVmQVcwbWhqeXF5cU9MaDJjWFN3UUVvNnlVOFR4TThKemt3MS1NR2ZnMk5jcWh5VXhXSGs2VGloSjh0RG91aTluQTMxMmJidHE2YXI0VHpFdnVsQzlkRzhsU0xlbWFMVDRVT09xQlZwZTBSVmZzMTUxTjQxVDVLUkFhSjN0Zkhicm9jd2hfN0JTbFlENEwwNUJraUx5cFlfNGU2UnZXcXliV3lQb2tTVF9INGJhdGNBUk5LYkthbXVFdHo3U2hoOVVKcHI2ckhYTGxYYkhtOW5jbmVUU3JmLWQzNW5zRFMyUUZXRXJOUdIBvwJBVV95cUxOWUhYaU9EVWNKdVR6U29oUUF1YUdXLUxVQjN0TWJUcGdzOFh0TWRBck4xOVVEMnZDMEtXa0RjMEh1a2JPcFl1ZjN6ZFB5a1NZQm15dkZQT250Y0hKUkdHNVpqa2FTeGJiOUt0bU5VbmpwZGdQSmhNU01FVFdWOWwxaDIxWVd1NTZHaGkzWGZtaHhLajAyMUtDelFWWXQzM0FCRVJPNDM1dmw1SXZMeVRUbzdScTF3MU9XRjNWV0dzUXNuSDh2bjcwQ0M2TFZZTWN1WXdDZHV6UEEwekdFQXRKTS1qUGV4SWh2UWZ1MXZBSC0tdVBWS05scnFDWnZPNHp1YnBPdTl3bkRVRkZuN2hoOVQ3WG5PZ0J0RWRvRVgxXzlJVXZvZjJNQlVabmlIX01ldjZMQ2l5SGt1aUdnMC1F?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,Kareena Kapoor confirms new film with Rhea Kapoor about three women | Bollywood - Hindustan Times,28-07-2022,Hindustan Times,https://news.google.com/rss/articles/CBMigAJBVV95cUxPNmRESm4yLVlzdC1jQWJjaDVpMmVTN1BHUTBqNzRLSU9NLWdSdk9mZlNmbDhUUHk0RE1aNUZqcGJXT2dOUzdGYUxkZWNKRkdOT3JFN2RKOV84UGViLTZmOUxUdEFaS1JodXZvaDlYX1dqQlk4QkNnNlRJV3pRa0pkNUR3dTRKNXFLXzZzdHFBN2tpZmYxLVdxSnI1dm85NDBxbXZ2elZXanhVMDRodi05LVhOOXpidFI5N2RHNjVyOFQ1Q2dYOExRbVVhSlpGaWc0UU1wS0MxSHFnVkxqUUpPM1NFVkpBejFKbHFRN1N6cWtLaG54N0E4OHhiNXRLRGxI0gGGAkFVX3lxTE8wWWJuVWEtUkxwN2ZtSDN3WUJ1QzZLdWhReTVxYXpEUVNLSHd4UFk3ZXRtSEhQQzA2RFRvU05jR0lwM0J1RUJHVlV4UXFEOGZsSUQ1QmFiREt1RVg5SHVoWWwwRUpYZERrVUpTX1FMUndXRWRnOXgzT19kMVBGX2hveUFIYXdDcWVBRDd4c1FpQ2RtNmFWak1mNGFZZ2lGbF9yczlMcmlyNUpSMWVoY2J1STNobE5jWWVlbFF4VklURUNJWnc3ak1vZGZ2cDRyRi1yZUJSaXpHMWNrNHRjWE5IWVFHN1JKN1pjS0xrXzlIWEhnSVp2b2N4Y3UwbUNVMHpfNHdnS0E?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,Veere Di Wedding | Get the contemporary vintage set design for your home - Architectural Digest India,30-05-2018,Architectural Digest India,https://news.google.com/rss/articles/CBMimAFBVV95cUxOTlJYRW4zc3hsOUxMaXpYMzMtS1BncGpOZzNNRHhIbVNBWmJKYy10S1VEQ1loeVhiSmRhLXh1TkhidS1xWEM3R09GakxpeFNlZzhDVjRUOE52dFItaTV2cHc5WTRvQUpVVWhMZXZMZE1aa0JQTXVjeXpBNVVjd0FUUmw4V19aLUprNjZuMzMyM0kzZUo1R0F2Wg?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Veere Di Wedding,Veere Di Wedding Ending Explained & Spoilers: How Did Kareena Kapoor Khan’s Movie End? - Yahoo,02-04-2024,Yahoo,https://news.google.com/rss/articles/CBMijAFBVV95cUxOUmRmbVpGUmRPaVBnMTRNbmxncWRzYVZLREZ2UXkxSHhzWjJ3SE1HUVFyQm5SOTdqd0E0SmJRTWhPcGxXV0VFTmRGeW05SmZPemJEQkRMM2hYRE1oT2ZHUURfU2lvbVZoUXY0NXdqVXhGbzVjQVkxWGZ2VWp4U0lyNG9lNDh1Wm9XcXZzYw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Veere Di Wedding,'Veere Di Wedding' box-office collection week 1: Kareena Kapoor Khan’s film rakes in Rs 52.75 crore - Times of India,08-06-2018,Times of India,https://news.google.com/rss/articles/CBMiowJBVV95cUxPTDliYURkUVpaNGpSa240ZFkxRWVQbXd4bUxkaHdZUThVbHBacDZyUlJzVVNvck1XY2VucFhNMWJCZzF0UWlGdHpVMUVkODNmcDJDOE5tcW94Sy12MHc2QXVwWjUwLTVrUjREMEFxNTdiM1A3bUFGSzdROC15MjI5MG00eVVvN0Y0RnlYSjRidERqYXBUNm1TODk4US03eDFkUGlYcUFWeVdmWENwaXYwSEN6eEt2RG1pNllrZkltUnN0VmZja3AxcHp1ZkloY2hnbUxVMmtwd2FJODdwcC1OLUg3Y2MyZTZkR2RsMXBuMXZVRUNQZTFQOTE0NTJrTEFhMmZaWWNreEdsMmgyVWF6eWx0SW5NU1BvZ0ZvQ0F4Tmc2SGvSAagCQVVfeXFMTWdTX2dHcUxnUnhUekF3SWhHTzRCYlZpczhiY29mYUNidElENGVxUXZqUXI1MUlyRTdlVm9SZmtETUdSUkRTMzhuU0dJNjBVQlZGSElWaEZvNGdpYVdqQWFlcE9KM21uRjNQWTZUWHB6M3FHVVhHYS0wejNMOTdUUkNQYWhxXzdickcybDhJekNEbHQzRXBJdWZoZHNHZ2V1a1hTclkzNHNaT09mZTdqY0xvRFNjeEtab2NUS0dmMUtwSUtPa2JjekdmMElxemZxaVJsbm54bFBHb29TQlFUbk5oSms0RFJCWHptaFhYY2NVU0hQdWZjUUJLbFpXVjRUY3NIaHZyQmVZcWtHZlpRdVJGYlJXeDJrbGVQMVFEb0VMYzkzTEIxbDU?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
